Date,Route,Attempted,Succeeded
7/11/2014,Disappointment Cleaver,4,3
7/11/2014,Kautz Glacier,2,2
7/11/2014,Disappointment Cleaver,7,7
7/11/2014,Disappointment Cleaver,4,4
7/11/2014,Disappointment Cleaver,2,2
7/11/2014,Disappointment Cleaver,4,0
7/11/2014,Disappointment Cleaver,4,0
7/11/2014,Emmons-Winthrop,1,1
7/11/2014,Emmons-Winthrop,3,1
7/11/2014,Emmons-Winthrop,5,4
7/11/2014,Fuhrer's Finger,12,12
7/11/2014,Emmons-Winthrop,2,2
7/11/2014,Emmons-Winthrop,2,2
7/11/2014,Kautz Glacier,11,12
7/11/2014,Emmons-Winthrop,3,3
7/11/2014,Disappointment Cleaver,2,2
7/11/2014,Disappointment Cleaver,12,12
7/11/2014,Disappointment Cleaver,3,3
7/11/2014,Disappointment Cleaver,3,3
7/11/2014,Emmons-Winthrop,8,0
7/11/2014,Emmons-Winthrop,2,2
7/11/2014,Disappointment Cleaver,2,2
7/11/2014,Emmons-Winthrop,8,0
7/11/2014,Disappointment Cleaver,4,0
7/11/2014,Disappointment Cleaver,2,0
7/11/2014,Emmons-Winthrop,1,0
7/11/2014,Emmons-Winthrop,1,0
7/11/2014,Disappointment Cleaver,7,0
7/11/2014,Emmons-Winthrop,6,6
7/11/2014,Emmons-Winthrop,5,0
7/11/2014,glacier only - no summit attempt,3,0
7/11/2014,Disappointment Cleaver,4,4
7/11/2014,Disappointment Cleaver,12,10
7/11/2014,Disappointment Cleaver,3,3
7/11/2014,Disappointment Cleaver,12,9
7/11/2014,Disappointment Cleaver,2,2
7/10/2014,Disappointment Cleaver,12,11
7/10/2014,Disappointment Cleaver,2,0
7/10/2014,Emmons-Winthrop,3,3
7/10/2014,Little Tahoma,3,3
7/10/2014,Disappointment Cleaver,11,11
7/10/2014,Disappointment Cleaver,4,2
7/10/2014,Disappointment Cleaver,1,0
7/10/2014,Emmons-Winthrop,2,0
7/10/2014,Disappointment Cleaver,4,4
7/10/2014,Liberty RIngraham Directge,2,2
7/10/2014,Disappointment Cleaver,4,4
7/10/2014,Emmons-Winthrop,12,12
7/10/2014,Fuhrer's Finger,4,0
7/10/2014,Disappointment Cleaver,2,1
7/10/2014,Disappointment Cleaver,5,5
7/10/2014,Disappointment Cleaver,5,5
7/10/2014,Disappointment Cleaver,3,0
7/10/2014,Disappointment Cleaver,3,4
7/9/2014,Disappointment Cleaver,12,10
7/9/2014,Disappointment Cleaver,12,11
7/9/2014,Disappointment Cleaver,3,3
7/9/2014,Disappointment Cleaver,2,2
7/9/2014,Disappointment Cleaver,4,3
7/9/2014,Disappointment Cleaver,2,2
7/9/2014,Disappointment Cleaver,12,12
7/9/2014,Disappointment Cleaver,2,0
7/9/2014,Disappointment Cleaver,1,0
7/9/2014,Emmons-Winthrop,7,7
7/9/2014,Emmons-Winthrop,9,9
7/9/2014,Disappointment Cleaver,2,0
7/9/2014,Disappointment Cleaver,7,6
7/9/2014,Disappointment Cleaver,2,0
7/9/2014,Disappointment Cleaver,2,2
7/8/2014,Disappointment Cleaver,3,0
7/8/2014,Emmons-Winthrop,12,10
7/8/2014,Disappointment Cleaver,12,10
7/8/2014,Emmons-Winthrop,4,3
7/8/2014,Liberty RIngraham Directge,2,0
7/8/2014,Disappointment Cleaver,12,9
7/8/2014,Disappointment Cleaver,5,5
7/8/2014,Emmons-Winthrop,2,2
7/8/2014,Disappointment Cleaver,2,0
7/8/2014,Success Cleaver,2,0
7/8/2014,Emmons-Winthrop,2,2
7/8/2014,Disappointment Cleaver,4,4
7/8/2014,Disappointment Cleaver,2,0
7/8/2014,Little Tahoma,6,6
7/8/2014,Kautz Glacier,12,12
7/8/2014,Disappointment Cleaver,7,7
7/8/2014,Disappointment Cleaver,2,2
7/8/2014,Disappointment Cleaver,4,3
7/8/2014,Emmons-Winthrop,3,3
7/7/2014,Emmons-Winthrop,2,2
7/7/2014,Disappointment Cleaver,6,3
7/7/2014,Kautz Glacier,2,2
7/7/2014,Disappointment Cleaver,2,0
7/7/2014,Disappointment Cleaver,4,0
7/7/2014,Disappointment Cleaver,11,9
7/7/2014,Disappointment Cleaver,4,4
7/7/2014,Fuhrer's Finger,5,5
7/7/2014,Little Tahoma,2,0
7/7/2014,Emmons-Winthrop,5,5
7/7/2014,Disappointment Cleaver,3,3
7/7/2014,Emmons-Winthrop,6,6
7/7/2014,Disappointment Cleaver,3,3
7/7/2014,Emmons-Winthrop,3,3
7/7/2014,Disappointment Cleaver,5,5
7/7/2014,Emmons-Winthrop,3,3
7/7/2014,Disappointment Cleaver,3,3
7/7/2014,Emmons-Winthrop,6,6
7/7/2014,Kautz Glacier,2,0
7/7/2014,Disappointment Cleaver,11,9
7/7/2014,Disappointment Cleaver,4,2
7/7/2014,Disappointment Cleaver,3,3
7/7/2014,Disappointment Cleaver,12,9
7/7/2014,Disappointment Cleaver,11,9
7/7/2014,Disappointment Cleaver,2,2
7/7/2014,Disappointment Cleaver,10,9
7/7/2014,Disappointment Cleaver,2,0
7/7/2014,Disappointment Cleaver,2,2
7/6/2014,Emmons-Winthrop,12,12
7/6/2014,Disappointment Cleaver,3,0
7/6/2014,Emmons-Winthrop,6,5
7/6/2014,Disappointment Cleaver,2,2
7/6/2014,Emmons-Winthrop,2,2
7/6/2014,Disappointment Cleaver,5,5
7/6/2014,Disappointment Cleaver,3,3
7/6/2014,Disappointment Cleaver,4,4
7/6/2014,Emmons-Winthrop,6,6
7/6/2014,Disappointment Cleaver,6,5
7/6/2014,Emmons-Winthrop,2,0
7/6/2014,Disappointment Cleaver,5,4
7/6/2014,Emmons-Winthrop,4,4
7/6/2014,Disappointment Cleaver,2,2
7/6/2014,Kautz Glacier,12,11
7/6/2014,glacier only - no summit attempt,5,0
7/6/2014,Emmons-Winthrop,3,0
7/6/2014,Kautz Glacier,2,0
7/6/2014,Emmons-Winthrop,1,0
7/6/2014,Emmons-Winthrop,3,3
7/6/2014,Disappointment Cleaver,3,0
7/6/2014,Disappointment Cleaver,2,0
7/6/2014,Disappointment Cleaver,2,2
7/6/2014,Disappointment Cleaver,3,3
7/6/2014,Disappointment Cleaver,4,4
7/6/2014,Disappointment Cleaver,12,12
7/6/2014,Disappointment Cleaver,3,3
7/6/2014,Emmons-Winthrop,2,2
7/6/2014,Emmons-Winthrop,2,2
7/6/2014,Disappointment Cleaver,3,3
7/6/2014,glacier only - no summit attempt,1,0
7/6/2014,Disappointment Cleaver,2,2
7/6/2014,Kautz Glacier,3,3
7/6/2014,Disappointment Cleaver,12,9
7/6/2014,Disappointment Cleaver,4,4
7/5/2014,Disappointment Cleaver,3,3
7/5/2014,Disappointment Cleaver,3,3
7/5/2014,Disappointment Cleaver,3,0
7/5/2014,Emmons-Winthrop,8,8
7/5/2014,Little Tahoma,4,4
7/5/2014,glacier only - no summit attempt,3,0
7/5/2014,Disappointment Cleaver,10,10
7/5/2014,Disappointment Cleaver,12,12
7/5/2014,Disappointment Cleaver,2,0
7/5/2014,Disappointment Cleaver,3,3
7/5/2014,Disappointment Cleaver,2,0
7/5/2014,Kautz Glacier,2,0
7/5/2014,Disappointment Cleaver,3,3
7/5/2014,Little Tahoma,5,5
7/5/2014,Emmons-Winthrop,2,2
7/5/2014,Disappointment Cleaver,4,0
7/5/2014,Emmons-Winthrop,2,0
7/5/2014,Kautz Glacier,2,0
7/5/2014,Disappointment Cleaver,12,6
7/5/2014,Disappointment Cleaver,2,0
7/5/2014,Disappointment Cleaver,4,4
7/4/2014,Disappointment Cleaver,8,7
7/4/2014,Emmons-Winthrop,5,0
7/4/2014,Little Tahoma,2,0
7/4/2014,Kautz Glacier,3,3
7/4/2014,Disappointment Cleaver,12,0
7/4/2014,Disappointment Cleaver,4,0
7/4/2014,Disappointment Cleaver,8,3
7/4/2014,Disappointment Cleaver,8,7
7/4/2014,Disappointment Cleaver,3,3
7/4/2014,Disappointment Cleaver,12,10
7/4/2014,Disappointment Cleaver,2,0
7/4/2014,glacier only - no summit attempt,1,0
7/4/2014,Emmons-Winthrop,4,4
7/4/2014,Ptarmigan RIngraham Directge,2,0
7/4/2014,Liberty RIngraham Directge,2,2
7/4/2014,Disappointment Cleaver,4,4
7/4/2014,Disappointment Cleaver,2,2
7/4/2014,Disappointment Cleaver,2,0
7/4/2014,Disappointment Cleaver,3,2
7/4/2014,Disappointment Cleaver,1,0
7/4/2014,Kautz Glacier,2,2
7/4/2014,Kautz Glacier,6,0
7/4/2014,Disappointment Cleaver,4,0
7/4/2014,Emmons-Winthrop,3,3
7/4/2014,Disappointment Cleaver,5,4
7/4/2014,Disappointment Cleaver,2,2
7/4/2014,glacier only - no summit attempt,2,0
7/4/2014,Disappointment Cleaver,2,2
7/4/2014,Disappointment Cleaver,3,0
7/4/2014,Emmons-Winthrop,4,4
7/4/2014,Kautz Glacier,5,0
7/4/2014,Emmons-Winthrop,7,7
7/4/2014,Disappointment Cleaver,3,3
7/4/2014,Liberty RIngraham Directge,2,2
7/4/2014,Disappointment Cleaver,2,2
7/4/2014,Disappointment Cleaver,4,0
7/4/2014,Liberty RIngraham Directge,2,2
7/4/2014,Disappointment Cleaver,11,7
7/4/2014,Tahoma Glacier,2,2
7/4/2014,Emmons-Winthrop,2,2
7/4/2014,Emmons-Winthrop,4,3
7/4/2014,Little Tahoma,4,4
7/3/2014,Emmons-Winthrop,11,11
7/3/2014,Emmons-Winthrop,11,11
7/3/2014,Disappointment Cleaver,6,0
7/3/2014,Disappointment Cleaver,3,3
7/3/2014,Disappointment Cleaver,3,3
7/3/2014,Disappointment Cleaver,3,3
7/3/2014,Disappointment Cleaver,2,0
7/3/2014,Disappointment Cleaver,2,0
7/3/2014,Disappointment Cleaver,4,4
7/3/2014,Disappointment Cleaver,4,3
7/3/2014,Disappointment Cleaver,2,0
7/3/2014,Kautz Glacier,3,3
7/3/2014,Disappointment Cleaver,3,3
7/3/2014,Emmons-Winthrop,4,4
7/3/2014,Disappointment Cleaver,8,4
7/3/2014,Emmons-Winthrop,10,4
7/3/2014,Disappointment Cleaver,4,0
7/3/2014,Disappointment Cleaver,2,2
7/3/2014,Emmons-Winthrop,7,6
7/3/2014,Liberty RIngraham Directge,2,2
7/3/2014,Disappointment Cleaver,3,3
7/3/2014,Disappointment Cleaver,8,0
7/3/2014,Disappointment Cleaver,12,9
7/3/2014,Disappointment Cleaver,12,10
7/3/2014,Fuhrer's Finger,3,0
7/3/2014,Disappointment Cleaver,1,2
7/3/2014,Emmons-Winthrop,11,0
7/3/2014,Disappointment Cleaver,4,2
7/3/2014,Disappointment Cleaver,5,5
7/3/2014,Kautz Glacier,2,2
7/3/2014,Emmons-Winthrop,7,6
7/3/2014,Disappointment Cleaver,6,0
7/3/2014,Kautz Glacier,8,0
7/3/2014,Emmons-Winthrop,2,0
7/2/2014,Emmons-Winthrop,4,0
7/2/2014,Emmons-Winthrop,7,7
7/2/2014,Emmons-Winthrop,2,2
7/2/2014,Tahoma Glacier,2,0
7/2/2014,Disappointment Cleaver,2,2
7/2/2014,Disappointment Cleaver,4,0
7/2/2014,Disappointment Cleaver,6,4
7/2/2014,Fuhrer's Finger,6,6
7/2/2014,Emmons-Winthrop,12,11
7/2/2014,Disappointment Cleaver,1,1
7/2/2014,Disappointment Cleaver,12,12
7/2/2014,Disappointment Cleaver,11,8
7/1/2014,Kautz Glacier,12,10
7/1/2014,Emmons-Winthrop,2,2
7/1/2014,Emmons-Winthrop,3,0
7/1/2014,Disappointment Cleaver,2,2
7/1/2014,Emmons-Winthrop,3,0
7/1/2014,Disappointment Cleaver,4,2
7/1/2014,Disappointment Cleaver,2,2
7/1/2014,Disappointment Cleaver,2,2
7/1/2014,Little Tahoma,2,0
7/1/2014,Disappointment Cleaver,12,6
7/1/2014,Emmons-Winthrop,11,0
7/1/2014,Disappointment Cleaver,2,2
7/1/2014,Disappointment Cleaver,2,2
7/1/2014,Disappointment Cleaver,3,3
7/1/2014,Disappointment Cleaver,12,8
7/1/2014,Disappointment Cleaver,12,11
7/1/2014,Disappointment Cleaver,3,0
7/1/2014,Disappointment Cleaver,11,11
7/1/2014,Disappointment Cleaver,4,4
7/1/2014,Emmons-Winthrop,5,5
7/1/2014,Disappointment Cleaver,6,4
6/30/2014,Disappointment Cleaver,5,2
6/30/2014,Disappointment Cleaver,2,2
6/30/2014,Emmons-Winthrop,3,0
6/30/2014,Disappointment Cleaver,3,3
6/30/2014,Emmons-Winthrop,10,10
6/30/2014,Disappointment Cleaver,12,10
6/30/2014,Disappointment Cleaver,11,10
6/30/2014,Disappointment Cleaver,1,0
6/30/2014,Disappointment Cleaver,2,0
6/30/2014,glacier only - no summit attempt,2,0
6/30/2014,Disappointment Cleaver,7,6
6/30/2014,Emmons-Winthrop,4,0
6/30/2014,Liberty RIngraham Directge,2,0
6/30/2014,Emmons-Winthrop,3,3
6/30/2014,Ptarmigan RIngraham Directge,2,0
6/30/2014,Disappointment Cleaver,2,2
6/30/2014,Little Tahoma,7,7
6/30/2014,Emmons-Winthrop,4,4
6/30/2014,Disappointment Cleaver,2,2
6/30/2014,Disappointment Cleaver,2,0
6/29/2014,Disappointment Cleaver,2,0
6/29/2014,Emmons-Winthrop,12,12
6/29/2014,Disappointment Cleaver,4,4
6/29/2014,Ptarmigan RIngraham Directge,2,2
6/29/2014,Disappointment Cleaver,5,4
6/29/2014,Kautz Glacier,2,2
6/29/2014,Disappointment Cleaver,11,10
6/29/2014,Disappointment Cleaver,3,0
6/29/2014,Disappointment Cleaver,12,11
6/29/2014,Disappointment Cleaver,2,2
6/29/2014,Kautz Cleaver,1,0
6/29/2014,Disappointment Cleaver,2,2
6/29/2014,Disappointment Cleaver,5,0
6/29/2014,Disappointment Cleaver,3,3
6/29/2014,Liberty RIngraham Directge,2,2
6/29/2014,Disappointment Cleaver,9,7
6/29/2014,Fuhrer's Finger,2,0
6/29/2014,Disappointment Cleaver,5,0
6/29/2014,Emmons-Winthrop,3,0
6/29/2014,Emmons-Winthrop,6,6
6/29/2014,Kautz Glacier,12,12
6/29/2014,Emmons-Winthrop,2,0
6/29/2014,Disappointment Cleaver,8,8
6/29/2014,Disappointment Cleaver,12,5
6/29/2014,Disappointment Cleaver,2,2
6/29/2014,Disappointment Cleaver,2,1
6/29/2014,Disappointment Cleaver,12,12
6/29/2014,Disappointment Cleaver,2,2
6/29/2014,Disappointment Cleaver,10,6
6/28/2014,Disappointment Cleaver,12,8
6/28/2014,Emmons-Winthrop,7,0
6/28/2014,Emmons-Winthrop,8,8
6/28/2014,Kautz Glacier,5,0
6/28/2014,Disappointment Cleaver,6,0
6/28/2014,Disappointment Cleaver,2,2
6/28/2014,Disappointment Cleaver,3,2
6/28/2014,Disappointment Cleaver,2,0
6/28/2014,Disappointment Cleaver,3,0
6/28/2014,Liberty RIngraham Directge,2,0
6/28/2014,Disappointment Cleaver,2,0
6/28/2014,Unknown,1,0
6/28/2014,Disappointment Cleaver,2,2
6/28/2014,Disappointment Cleaver,1,0
6/28/2014,Unknown,2,0
6/28/2014,Disappointment Cleaver,3,3
6/28/2014,Emmons-Winthrop,7,7
6/28/2014,Disappointment Cleaver,7,0
6/28/2014,Disappointment Cleaver,2,0
6/28/2014,Emmons-Winthrop,3,3
6/28/2014,Disappointment Cleaver,4,0
6/28/2014,Disappointment Cleaver,4,3
6/28/2014,Unknown,26,0
6/28/2014,Disappointment Cleaver,2,2
6/28/2014,Unknown,2,0
6/27/2014,Disappointment Cleaver,12,0
6/27/2014,Fuhrer's Finger,6,0
6/27/2014,Disappointment Cleaver,12,0
6/27/2014,Disappointment Cleaver,10,0
6/27/2014,Disappointment Cleaver,5,0
6/27/2014,Disappointment Cleaver,2,0
6/27/2014,Emmons-Winthrop,2,0
6/27/2014,Disappointment Cleaver,2,0
6/27/2014,Disappointment Cleaver,2,0
6/27/2014,Emmons-Winthrop,5,0
6/27/2014,Disappointment Cleaver,11,4
6/27/2014,Disappointment Cleaver,3,0
6/27/2014,Disappointment Cleaver,3,0
6/27/2014,Disappointment Cleaver,3,3
6/27/2014,Disappointment Cleaver,2,2
6/26/2014,Disappointment Cleaver,11,0
6/26/2014,Disappointment Cleaver,12,0
6/26/2014,Disappointment Cleaver,12,0
6/26/2014,Emmons-Winthrop,12,0
6/26/2014,Kautz Glacier,2,2
6/26/2014,Disappointment Cleaver,3,0
6/26/2014,Kautz Glacier,2,0
6/26/2014,Fuhrer's Finger,6,6
6/26/2014,Disappointment Cleaver,6,0
6/26/2014,Liberty RIngraham Directge,2,2
6/26/2014,Unknown,2,0
6/26/2014,Disappointment Cleaver,8,0
6/26/2014,Emmons-Winthrop,3,0
6/26/2014,Emmons-Winthrop,3,0
6/25/2014,Disappointment Cleaver,12,0
6/25/2014,Disappointment Cleaver,12,12
6/25/2014,Disappointment Cleaver,12,12
6/25/2014,Disappointment Cleaver,3,2
6/25/2014,Disappointment Cleaver,6,1
6/25/2014,Disappointment Cleaver,12,0
6/25/2014,Disappointment Cleaver,12,8
6/25/2014,Disappointment Cleaver,5,5
6/25/2014,Disappointment Cleaver,3,3
6/25/2014,Disappointment Cleaver,2,0
6/25/2014,Liberty RIngraham Directge,2,0
6/25/2014,Disappointment Cleaver,2,0
6/25/2014,Disappointment Cleaver,3,0
6/25/2014,Disappointment Cleaver,2,2
6/25/2014,Unknown,3,0
6/25/2014,Disappointment Cleaver,2,2
6/24/2014,Kautz Glacier,12,10
6/24/2014,Disappointment Cleaver,12,12
6/24/2014,Disappointment Cleaver,12,9
6/24/2014,Disappointment Cleaver,6,0
6/24/2014,Disappointment Cleaver,4,0
6/24/2014,Disappointment Cleaver,3,0
6/24/2014,Disappointment Cleaver,2,2
6/24/2014,Emmons-Winthrop,2,0
6/24/2014,Disappointment Cleaver,2,0
6/24/2014,Disappointment Cleaver,2,1
6/24/2014,Disappointment Cleaver,3,0
6/24/2014,Disappointment Cleaver,5,0
6/24/2014,Disappointment Cleaver,2,2
6/24/2014,Disappointment Cleaver,6,2
6/24/2014,Unknown,2,0
6/24/2014,Disappointment Cleaver,2,2
6/23/2014,Disappointment Cleaver,12,11
6/23/2014,Emmons-Winthrop,11,9
6/23/2014,Disappointment Cleaver,12,12
6/23/2014,Disappointment Cleaver,11,7
6/23/2014,Emmons-Winthrop,12,5
6/23/2014,Disappointment Cleaver,12,11
6/23/2014,Disappointment Cleaver,3,0
6/23/2014,Kautz Glacier,3,0
6/23/2014,Kautz Glacier,6,0
6/23/2014,Disappointment Cleaver,8,0
6/23/2014,Disappointment Cleaver,8,0
6/23/2014,Emmons-Winthrop,5,0
6/23/2014,Disappointment Cleaver,3,0
6/23/2014,Disappointment Cleaver,2,2
6/23/2014,Kautz Glacier,2,0
6/23/2014,Disappointment Cleaver,3,3
6/23/2014,Disappointment Cleaver,3,3
6/23/2014,Disappointment Cleaver,3,2
6/23/2014,Disappointment Cleaver,8,7
6/23/2014,Fuhrer's Finger,2,0
6/22/2014,Emmons-Winthrop,11,11
6/22/2014,Disappointment Cleaver,12,12
6/22/2014,Kautz Cleaver,10,0
6/22/2014,Disappointment Cleaver,12,8
6/22/2014,Disappointment Cleaver,4,0
6/22/2014,Emmons-Winthrop,3,3
6/22/2014,Emmons-Winthrop,2,0
6/22/2014,Liberty RIngraham Directge,3,3
6/22/2014,Disappointment Cleaver,2,0
6/22/2014,Liberty RIngraham Directge,2,2
6/22/2014,Emmons-Winthrop,2,0
6/22/2014,Liberty RIngraham Directge,2,2
6/22/2014,Little Tahoma,3,3
6/22/2014,Disappointment Cleaver,1,0
6/22/2014,Disappointment Cleaver,2,2
6/22/2014,Disappointment Cleaver,3,3
6/22/2014,Disappointment Cleaver,3,3
6/22/2014,Disappointment Cleaver,4,4
6/22/2014,Disappointment Cleaver,3,3
6/22/2014,Kautz Cleaver,4,0
6/22/2014,Disappointment Cleaver,8,8
6/22/2014,Emmons-Winthrop,3,3
6/21/2014,Disappointment Cleaver,12,12
6/21/2014,Disappointment Cleaver,12,10
6/21/2014,Disappointment Cleaver,12,10
6/21/2014,Disappointment Cleaver,3,0
6/21/2014,Emmons-Winthrop,11,10
6/21/2014,Disappointment Cleaver,3,3
6/21/2014,Emmons-Winthrop,4,3
6/21/2014,Disappointment Cleaver,2,2
6/21/2014,Disappointment Cleaver,4,4
6/21/2014,Emmons-Winthrop,4,4
6/21/2014,Disappointment Cleaver,2,2
6/21/2014,Disappointment Cleaver,3,2
6/21/2014,Ptarmigan RIngraham Directge,3,0
6/21/2014,Emmons-Winthrop,2,0
6/21/2014,Unknown,1,0
6/21/2014,Disappointment Cleaver,3,3
6/21/2014,Gibralter Ledges,3,3
6/21/2014,Fuhrer's Finger,2,0
6/21/2014,Disappointment Cleaver,2,2
6/21/2014,Emmons-Winthrop,4,2
6/21/2014,Disappointment Cleaver,1,1
6/21/2014,Emmons-Winthrop,4,0
6/21/2014,Disappointment Cleaver,8,8
6/21/2014,Little Tahoma,6,0
6/21/2014,Emmons-Winthrop,2,2
6/21/2014,Disappointment Cleaver,3,3
6/21/2014,Emmons-Winthrop,8,0
6/21/2014,Disappointment Cleaver,2,0
6/21/2014,Emmons-Winthrop,2,2
6/21/2014,Gibralter Ledges,2,0
6/21/2014,Emmons-Winthrop,3,0
6/21/2014,Fuhrer's Finger,2,2
6/21/2014,Ptarmigan RIngraham Directge,2,2
6/21/2014,Ptarmigan RIngraham Directge,4,4
6/21/2014,Fuhrer's Finger,3,2
6/21/2014,Unknown,1,0
6/21/2014,Emmons-Winthrop,2,2
6/21/2014,glacier only - no summit attempt,2,0
6/21/2014,Unknown,2,0
6/21/2014,Disappointment Cleaver,2,0
6/21/2014,Disappointment Cleaver,2,2
6/21/2014,Disappointment Cleaver,2,0
6/21/2014,Disappointment Cleaver,2,0
6/21/2014,Emmons-Winthrop,3,3
6/21/2014,Fuhrer's Finger,2,0
6/20/2014,Disappointment Cleaver,12,11
6/20/2014,Disappointment Cleaver,12,12
6/20/2014,Emmons-Winthrop,12,0
6/20/2014,Disappointment Cleaver,11,9
6/20/2014,Disappointment Cleaver,4,4
6/20/2014,Liberty RIngraham Directge,2,2
6/20/2014,Disappointment Cleaver,3,0
6/20/2014,Disappointment Cleaver,2,2
6/20/2014,Emmons-Winthrop,3,3
6/20/2014,Disappointment Cleaver,4,0
6/20/2014,Disappointment Cleaver,7,0
6/20/2014,Disappointment Cleaver,4,4
6/20/2014,Disappointment Cleaver,4,0
6/20/2014,Disappointment Cleaver,2,2
6/20/2014,Disappointment Cleaver,2,0
6/20/2014,Disappointment Cleaver,3,0
6/20/2014,Disappointment Cleaver,3,0
6/20/2014,Little Tahoma,3,3
6/20/2014,Emmons-Winthrop,3,3
6/20/2014,Emmons-Winthrop,3,3
6/20/2014,Emmons-Winthrop,7,5
6/20/2014,Emmons-Winthrop,4,3
6/20/2014,Disappointment Cleaver,2,2
6/20/2014,Disappointment Cleaver,3,3
6/20/2014,Emmons-Winthrop,4,4
6/20/2014,Ptarmigan RIngraham Directge,2,0
6/20/2014,Kautz Cleaver,2,0
6/20/2014,Disappointment Cleaver,7,7
6/20/2014,Disappointment Cleaver,2,2
6/20/2014,Disappointment Cleaver,2,0
6/20/2014,Disappointment Cleaver,5,5
6/20/2014,Disappointment Cleaver,6,0
6/20/2014,Disappointment Cleaver,3,0
6/20/2014,Unknown,1,0
6/20/2014,Disappointment Cleaver,2,0
6/20/2014,Disappointment Cleaver,2,2
6/20/2014,Disappointment Cleaver,2,2
6/20/2014,Emmons-Winthrop,3,3
6/20/2014,Emmons-Winthrop,3,3
6/20/2014,Emmons-Winthrop,3,3
6/20/2014,Ptarmigan RIngraham Directge,3,2
6/19/2014,Disappointment Cleaver,11,11
6/19/2014,Disappointment Cleaver,11,4
6/19/2014,Disappointment Cleaver,12,7
6/19/2014,Disappointment Cleaver,3,1
6/19/2014,Disappointment Cleaver,4,4
6/19/2014,Disappointment Cleaver,7,7
6/19/2014,Disappointment Cleaver,5,2
6/19/2014,Disappointment Cleaver,7,7
6/19/2014,Disappointment Cleaver,5,5
6/19/2014,Emmons-Winthrop,4,3
6/19/2014,Disappointment Cleaver,3,1
6/19/2014,Disappointment Cleaver,2,0
6/19/2014,Disappointment Cleaver,2,1
6/19/2014,Disappointment Cleaver,2,0
6/19/2014,Disappointment Cleaver,8,5
6/19/2014,Mowich Face,2,0
6/19/2014,Unknown,3,0
6/19/2014,Disappointment Cleaver,2,2
6/19/2014,Sunset RIngraham Directge,2,0
6/19/2014,Disappointment Cleaver,2,0
6/19/2014,Tahoma Glacier,2,2
6/19/2014,Kautz Glacier,6,6
6/18/2014,Disappointment Cleaver,12,8
6/18/2014,Disappointment Cleaver,12,11
6/18/2014,Disappointment Cleaver,12,9
6/18/2014,Unknown,12,0
6/18/2014,Disappointment Cleaver,12,9
6/18/2014,Disappointment Cleaver,2,0
6/18/2014,Disappointment Cleaver,2,2
6/18/2014,Disappointment Cleaver,4,0
6/18/2014,Disappointment Cleaver,2,2
6/18/2014,Emmons-Winthrop,3,3
6/17/2014,Disappointment Cleaver,12,9
6/17/2014,Kautz Cleaver,12,8
6/17/2014,Emmons-Winthrop,12,0
6/17/2014,Disappointment Cleaver,12,8
6/17/2014,Disappointment Cleaver,12,8
6/17/2014,Liberty RIngraham Directge,2,2
6/17/2014,Sunset RIngraham Directge,2,0
6/17/2014,Kautz Glacier,3,0
6/17/2014,Ingraham Direct,3,0
6/17/2014,Emmons-Winthrop,2,2
6/17/2014,Disappointment Cleaver,2,0
6/17/2014,Disappointment Cleaver,2,0
6/17/2014,Liberty RIngraham Directge,2,2
6/17/2014,Kautz Glacier,2,2
6/17/2014,Kautz Cleaver,2,2
6/16/2014,Disappointment Cleaver,11,8
6/16/2014,Disappointment Cleaver,12,0
6/16/2014,Disappointment Cleaver,10,5
6/16/2014,Disappointment Cleaver,4,0
6/16/2014,Disappointment Cleaver,2,2
6/16/2014,Disappointment Cleaver,2,0
6/16/2014,Disappointment Cleaver,3,0
6/16/2014,Disappointment Cleaver,6,0
6/16/2014,Disappointment Cleaver,2,2
6/16/2014,Disappointment Cleaver,5,0
6/16/2014,Disappointment Cleaver,2,0
6/16/2014,Disappointment Cleaver,6,6
6/16/2014,Disappointment Cleaver,2,2
6/16/2014,Emmons-Winthrop,3,0
6/16/2014,Fuhrer's Finger,2,2
6/15/2014,Disappointment Cleaver,12,0
6/15/2014,Emmons-Winthrop,11,0
6/15/2014,Kautz Glacier,10,0
6/15/2014,Disappointment Cleaver,12,11
6/15/2014,Emmons-Winthrop,4,4
6/15/2014,Disappointment Cleaver,6,6
6/15/2014,Disappointment Cleaver,3,0
6/15/2014,Disappointment Cleaver,4,0
6/15/2014,Disappointment Cleaver,1,0
6/14/2014,Disappointment Cleaver,12,7
6/14/2014,Disappointment Cleaver,11,9
6/14/2014,Disappointment Cleaver,12,9
6/14/2014,Disappointment Cleaver,8,8
6/14/2014,Disappointment Cleaver,4,4
6/14/2014,Disappointment Cleaver,3,0
6/14/2014,Disappointment Cleaver,7,0
6/14/2014,Disappointment Cleaver,4,4
6/14/2014,Disappointment Cleaver,6,6
6/14/2014,Disappointment Cleaver,3,3
6/14/2014,Disappointment Cleaver,4,0
6/14/2014,Disappointment Cleaver,3,3
6/14/2014,Emmons-Winthrop,2,0
6/13/2014,Disappointment Cleaver,11,11
6/13/2014,Disappointment Cleaver,12,11
6/13/2014,Disappointment Cleaver,11,5
6/13/2014,Emmons-Winthrop,4,0
6/13/2014,Disappointment Cleaver,5,0
6/13/2014,Emmons-Winthrop,2,0
6/13/2014,Disappointment Cleaver,2,2
6/13/2014,Disappointment Cleaver,4,0
6/13/2014,Disappointment Cleaver,3,0
6/12/2014,Emmons-Winthrop,3,0
6/12/2014,Disappointment Cleaver,12,0
6/12/2014,Disappointment Cleaver,12,0
